#####################################################
#
# CS-CORPUS-EMNLP
#
# Version: 0.1
# Last update: (2015/05/30)
# Authors: David Vilares, Miguel A. Alonso and Carlos Gómez-Rodríguez
# -----------------------------------------
#
# CS-CORPUS-EMNLP is a manually-built polarity corpus for code-switching tweets (Spanish-English).
#
# Please, cite the following paper if you are using this resource:
# Vilares, David and Alonso, Miguel A. and Gómez-Rodríguez, Carlos, "Sentiment Analysis on Monolingual, MultiLingual and Code-Switching Twitter Corpora", in 6th Workshop on Computational Approaches to Subjectivity, Sentiment & Social Media Analysis (WASSA 2015), Lisbon, Portugal, 2015
#
# License
# -----------
#
# This resource is distributed under the Lesser General Public License For Linguistic Resources (LGPLLR). You will find the license at http://sanskrit.inria.fr/DATA/LGPLLR.html
#
#######################################################
Pos	Neg	ID	Text
1	1	293583323090018307	@alfonsodiazu no es correcto preguntar where the restrooms are, le hace falta algo antes como I know where the restrooms are... o
1	1	418986004058365952	Fui legal....
1	1	439841628987994112	Rodeo tonight...aver k tal me ba esta ves!! !__-
3	1	425496448545730560	@PresshDestiny jajaja well other than tres leches,cheese cake is the best cake there is jajaj and then its chocoflan :p
1	1	431971582156627969	Pablo always be telling me que me case con el
1	3	281478966940950528	De la película Pulp Fiction: Busboys? Some wetback getting paid a dollar-fifty an hour, really give a f@*k you're stealing from the owner?
1	3	431107673686540288	Not playing w females nomore I judt got slap por andar de pendejita
1	1	298818983367426048	Settle down: Sentar cabeza. He was ready to settle down with the woman of his dreams.
1	3	290966557444698112	He tricked me: Me engañó. He tricked me into thinking he was at work the whole time.
2	1	422551228803862528	@_shedopeee Eske kieren carne mexicana lmfao hahaha jk
1	2	437520669757026305	@polvillegas114 Lmao tu I Tus Mamadas
2	1	429115382889066496	@crystal_jaimes oh shoot im trippin lmao ni mire!! O.o es k my phone its too bright!! :D Yeah u know it
2	1	436734302953299968	@Yaritzaa__ lmao omfgahhhh enserio cres eso , por que fumo bastante ?  Y eso que tiene que ver haha!!!!
2	1	433820800173355008	@Monimaravilla19 so he talked 2 em & 2 us & let us kno that we were all his friends y k no nos keria ver peliar so he diffused the situation
1	2	291558115214774274	Yet: Aún. (observa el uso de "yet" en esta frase) I have found yet another problem with the car, I’m taking it back to the shop right now
1	1	437020599789961216	@BallupWitCeeLos pues claro es puro no tiene corte , damm if anything they'll think your making meth lmao xD
1	1	438905857716137984	Like just stop Muy Apenas I Dejo a Mi sister use it cx
1	1	418995301546872832	Aunque tenga cualidades y lo quieran en tu casa aunque tome con medida y en su house tenga terraza 
2	1	438861563806482433	@ur_bootay hahah un poco lol ser xque eres guerita lol
1	2	425752304302559233	@sanluispotoyees Puñales lol
1	1	436561097538011136	@Izzy_teee yeah it's runs igual al 10 but idk where you would get off >.<
1	1	435096178862993408	@_itskayyyyy no pos wow , y que ya vas pal collegio o ??
1	2	421433322959409153	@AlanTorres8484 @27groberto nahh wtf yall can go to a stip club if yall want nosotros keremos ir a comer!!
1	4	418058010418618368	El que heredo lo feo y nacio lo feo es feo!!! Lmfaooooo pinche lizeth!!
1	1	427626682208378880	@15Jocelynr ya somos dos lol ive been eating all day!!
1	1	436164337455988736	Pet the dog (consentir/contemplar/acariciar al perro) No es pamper o algo así :) Don’t pet the dog, he doesn’t like being touched.
1	1	436401666032545792	@kayytee_14 lol enserio eso se noto #activo
1	1	429417512019976192	@fartonmyfaceplz my casita
1	2	432572874314895360	@princessstacy_ shit Ni Pregunte . 2, 15 el Otro his older Fernando & chento  cx
1	1	294574096321224704	How long have you been up: Hace cuánto que te levantaste? Pers 1: When should I take my medicine? P2: It depends, how long have you been up?
1	1	297087826460303361	That makes two of us: Ya somos dos. Person 1: I’m so ready to go on a vacation. Person 2: That makes two of us.
2	1	432763986300239873	@itselizabeth_8 youre welcome liz :) and dont trip everything always works out in the end jaja
1	1	423840942366289920	I didn't went to 1 and ya se me iso tarde to go to 2 mmmm
1	1	425471087355260928	@YoursTrulyXena old Mexican remedios #medecina
1	1	422849144269463552	@VHC95 en la madrugada o en la tarde ? I need to add more classes but everything is packed af
1	1	438126564975185921	@Patty__Vel muy apenas me dejan salir con el brother!
1	2	431553631125794816	Lmaooo this girl es susto que saco!!!
1	2	432351576166899712	@GonzaloJEsparza @crystal_jaimes thats what I said ya ni invita -_-
1	1	306573384953769984	Diana, por q no nos compartes videos más fáciles? Respuesta: Repite hasta q entiendas. If you think u can or u think you can't you're right
1	1	298824111227027456	Get real: Sé realista. Come on, get real, nowadays it will be difficult to find a job being a philosophy major.
2	1	393051817866567680	get to the point: ir al grano. Person1: I'll always care for you, you will always be my friend but...  P2: Let's get to the point please.
1	1	416449643170394112	@95Caldera osea read my other tweet!!! Lol and ya manana si dios quiere
1	2	438122600498077696	@yeliv24 dude el se chivea when we mention your name
1	1	294645936213344260	@EliZaIBQ ya tengo todo lo que le he recomendado a el organizado casi todo es gratis porque el mayor esfuerzo viene de uno mismo
2	1	426567246438088705	ojale que te muerde in vampiro pa que te quite lo frio haha
1	2	327203644569174017	Come to your senses: Recobrar el sentido You need to come to your senses and quit drinking.
1	1	425107697910808577	Hoy les reclame todo a mis brothers y dad!
2	1	422512680411607040	@erikaamandaaa sisisisiisiisisiisisiisiisis lol
1	1	313759928571551745	Let’s knock it out: Varias cosas una Hacer algo en abundancia We have lots of work to do, let’s knock it out now so that later we can relax.
2	1	435983788733001729	and even worse now im eating cake jajaj im such a fatass today!!
2	1	274664233835323392	@andres_romero17 como desprenderse puede ser como mudar la piel. The snake sheds its skin from time to time. Hope it helps :)
1	3	423529880953683968	@IsaacCali96 @brissamayen @sanluispotoyees Si no t aguantas pa k abres la boca? *SinAlbur Lol no metas la cuchara donde no t importa SIMPLE.
1	2	431104477509472257	@arianaesierra don't chase someone que no te quiere , alcavo que son mas los que vegan que los que van
2	1	301909744908656640	@EliZaIBQ help is on the way. She is on the way to Madrid. Lo mismo, "en camino" :)
1	1	422609636651302912	@elizaaaabethhh_ @CiinthiiaRm or me lmao
2	1	418829960531292160	La cerenta de la prima!!!>>>>>>>>>>>> Lmfaooo
1	2	413478031890464768	I cant tell my mom this because si no me pega lbs!!!
3	1	420303478788194304	I love how se deja llevar con nosotros!
1	2	435512783925305344	@LuuFive spensa lmao #faded ass tweet , nah ten nvmind ur senior year gunna lagg  , got another year of this bullshit lmao
2	2	430541837162389506	@sanluispotoyees ay ke oso weee oseaaa no seas odiosaaaa relaxxx weeee hechate un esniker k no eres tu cuando tienes hambre jajajaja
1	2	323842227606519808	Let himself/herself go: Se descuidó. After marriage, he really let himself go.
2	2	433844819366920193	@Yaritzaa__ hahah foreals como si fueras muy fumadora , no pos que suerte  , no me aguito in dia los tendra en un privado ! #VanAVer
1	2	425106673863118849	Mis brothers nomas me ayudan cuando les conviene!!!
1	1	435853140168957952	Tragando tamales in class lol
1	1	431182099584790528	@Milyl15 lol x que what school you go to or ??
3	2	430704015710490624	@Carloszx_Fwm: Lo mato and ill take her gf lmfao lol too funny
1	1	437686742095626240	@SouthPark the stand and deliver one ? Jaime escalante lmao #ghs
1	1	422864198066917376	Can yall like plis help me find her cuzs ni la konosko
1	2	278979052986044416	Hang by a thread: Cuelga de un hilo. En la cuerda floja. This business is hanging by a thread, if we don’t sell enough we’ll have to close
1	1	438050440643506177	Got my income done new time for class jaja
1	1	437478695532380160	Eh ya goodnight
2	1	427617389803360257	Oh really?! Bestfriends right? De cuando aca?
3	1	432772825129033728	@princessjaaaay I go there like all te fuhkn time cuz I live like rite across the street lmfao , there salsa is the best
1	1	432716209469943808	@Yaritzaa__ hahaa con razon no quieras ir  lol , how was yor weekend ? I'm starting a new semester tommarow
1	1	416025299399094272	@EzKarla ay te miro lol
1	1	435104158949965824	@TheWeedTweets thank for @ me culeros
2	1	326394343973863427	Be patient. Pregunta común: Diana en cuanto tiempo aprendiste inglés? I'm still learning :) igual q en español, todavía hay mucho q aprender
2	1	309390598132080640	@EliZaIBQ aunque no se si realmente quieras decir wise, es q realmente no me imagino a alguien wise que tenga low self esteem :)
2	1	298950991296987136	Rise and shine: Arriba/Levántate It's six o'clock and you have to get ready for school. Good morning, rise and shine!
1	1	438000718021029888	@VanessaMarines te vienes tu cause my momma wrks!
1	4	431959681490092032	“@MfChapo: Taco Bell is nasty with their fake ass tacos.”
2	1	428010121193459712	@_BBonjour hey seca im running late but ima go rn en chinga be there by 8:20 :)
1	1	440219299181887490	@Jayye323 what happen to your snapchat ?
1	2	439418864628432896	Fuck that ni ke el me vaya a mantener toda la vida lol
1	1	417420474067320832	@Garcia_L1207 lmaooo como dijo mi es lo madre asi vengansen yo tengo ropa pa aventar pa afuera lol... seriously i realized i have sooo much
1	1	432319889559134208	Burbano no jala ahi en tigays he's not even starter  se hubiera quedado end Leon
1	2	427556703496728576	@chelita1123 Pues stop tweeting and start cleaning Boo Boo time ain't gonna wait for you & so isn't your mom
2	1	438002254474260480	@VanessaMarines mmm que tia le gusta el chisme lol(: and yea but i meant after school.. you wrk today?
2	1	428355680903245824	I like being a summer baby! Especially cause i always spend my bday at rodeos  mi mero mole!
3	1	425473090106052609	Love you too mi pato!!
1	1	339454915074199552	Dolled up: Organizarse con MUCHO esmero. Person 1: What are you all dolled up for? Person 2: My husband and I got invited to a party.
1	1	438143393646907392	@Elmagnet_21 no you did lol you were with my cousin pero ta traivas cerveza en la mano so i wouldnt doubt you were lost lol
1	5	412305636311842816	Mi niña esta mala. :( It breaks my heart seeing her sick!
2	1	421888600276353024	@erikaamandaaa jajajjaajajaj just a lil bit :p
2	1	421716874141777920	@erikaamandaaa jajajaja nooo!!! Never!!! :p mmm
2	1	431472817301770240	@Milyl15 lol better enserio I push my little sentra to its limits  #nismo #drifter
2	1	418172955030339584	@GMGA__ no phone perro call him nd see whats up I got gas too so we could hit the good shops haha
1	1	413370651341123585	Los invasores>> y arriva el norte!! Como extraño all those summers in Monterrey!!!
1	1	427542670945157120	When my mom tells my dad I'm not gonna cook today so llevanos a comer > lol
1	1	278887251314884610	Sleep on it: Figurativamente significa Pensar algo mejor. I know buying a house is a big decision, why don’t you sleep on it?
1	3	412396409946513408	Poreso me embriago fuck it..
1	3	288672997240360961	It hit me: Me di cuenta. After my hamster died, it hit me; I had accidently placed rat poison in his cage.
1	1	428742362999685122	@acarrera3 algo por el estilo lmao
2	1	436563068391137280	@itsskimmyyy mee too lol ima get on d soon tho :)
2	1	438097257728974849	Mi new friend Es De Zacatecas (;
1	1	417423262860058624	@Garcia_L1207 yea probably! But idk yet nomas mi tia le hablo a mi ma. And yea ta chisqiada la alexia
1	1	296816102330220544	@edgardev por supuesto, TYVM
1	1	431328195120340992	@Milyl15 ni mires pa tras lol
1	2	311963823248654337	Cut her loose: Quedar libre Now that we know of her attempt to steal from our business, it’s time to cut her loose.
1	1	435321332675276800	But whatever shoutout to Roque por bailar me today!!!
2	1	436908565714837504	@fayarza ah en español es Loro viejo no aprende a hablar, pero no tenía espacio para el dicho completo :) en inglés es old dogs don't ... :)
1	1	303909560555544576	Heads up: Alerta/Cuidado (en un juego/deporte) Heads up! Watch out for the baseball!
1	2	347357008560787456	In the heat of the moment: En un momento de rabia (?)  I don’t hate you it’s just sometimes I say the wrong things in the heat of the moment
1	2	428386136923193344	Se kemo pokito but fuck it
2	1	288755341313851392	Well off: Con solvencia económica. The Lopez family is pretty well off; they have their house payed off and even take vacations overseas
1	1	422299377810427904	@elizaaaabethhh_ UH OHHH!!! WHAT YOU JUST SAID!!!! /(0.0)
1	1	397511172737351681	got a 2 liter i aint talking coca cola
1	1	422504116506472448	Yazmin es mi consejera and she tells me wutt to reply
1	1	422551409964236800	@EricaYolli consejos! Lol
1	1	422947757276418048	@OjitossVerdess_ eske cuando uno ama a su novia es bien overprotective y le dan celos y pos ya vez!.. yo soy igual con mi novia lol /.-
1	1	411400401565384704	I need a girl I can talk with all day like I used to jajaja
2	1	437513064204627969	@opablo81 Lol cx Tambien yours cx !
1	1	301860217325486080	We have to wrap it up: Terminar Ok, we have to wrap it up because I have to leave in a few minutes.
1	3	436905512211193856	Lundy fucking Debra :0 ahh perroo!!
1	3	427487551620796417	The reason why I'm single 1- cuzs me mandaron a la chingada lol 2- cuzs I'm trying to save money (girls are expensive)
1	3	423508450610405376	@ibrandx_ awww:( I had one too! His name was chico cause he was so tiny when we got him but unfortunately he died as well:(
1	1	440269727940608000	Ate a taco pirata but all I really want is some tacos de vallehermoso!!!
1	2	437826512415252480	So did chapo break out again or puro pedo ?
1	1	420664168778178561	You told me not to: (presta Atención A la forma Gram)You told me not to get you anything so I didn’t.
2	1	413687368760041473	Nayeli:"Was it a baile de ......" Me:"yea it was" Nayeli:"lmaoo pos que cuasualidad" lmaooo she made my day tht was too funny!!
1	1	430525592694304771	Bout to catch a flight with @ServeChubbs  #grifomelarifo
1	1	435888933793054720	Same goals Cabaye would score in Newcastle
1	2	434692583587971073	Yo oiero ir a ver a gloria trevi today :/
1	3	426206868180967425	@sanluispotoyees NIGGA.. I'm The Realist Out'cheaaa D'oooo!!! You fakeee cause u be bs and then bien chill like nun FAKE FAKE FAKE SMH -.-
1	2	306439271349358593	Scapegoat: Chivo Expiatorio They made Tom the scapegoat for the whole affair. It wasn't all his fault.
1	2	436422713834348544	@Milyl15 haha pero hay unas que se exageran like sick #chona status
1	2	309384334211690496	Misguided: Mal informado You may be misguided by all of the false information on the internet.
1	2	419897997120385025	I didnt know it offended you so much! But si no te fijaste it says "pa que quiero bestfriends when i have cousins" mann seriously!!!
2	1	428328151878348800	@marlenevd5 and we've always tld each other todo. Threw thick and thin we always manage to stick together
1	3	289429304843046913	Slap: Bofetada. The student got punished with a slap on the hand for stealing candy from the teacher.
1	1	416013969015320576	@EzKarla ya estas lol
2	1	400855393573675008	feels good jaja
1	2	426190668357042176	@ocinddy oh yea they're ahead over there. My brothers fiance tambien is ahead and she tells me stuff im like shutupp dong spoil it lol
2	1	438102917493452800	@Izzy_teee hahaha she probably smelled it  , u were smoking in the house ? , I blaze it at the taco stand lolol
1	2	425471680018784257	@Patty__Vel callate!!! Porque no lo haces lol
1	2	423478735191281664	Damnnn okeiii I just wanted to eat:( pos ya que a cosinar se a dichooooo *Starts Making Sandwich Till Mom Gets Here* :( #Hungryyy #CookForMe
1	1	435803964399812608	Wake and bake chubbs sin mamadas guey  @ServeChubbs
1	1	287227582829690881	I broke out in hives: Tengo un brote de piel (Urticaria) I broke out in hives over my entire body due to a bad reaction to my medicine.
1	2	438854194124959744	@chivas_madrid95 no era offsides :'(
2	1	427154620117299200	@_BBonjour de nada frutada  , can I visit you tonite ? I'm free all day haha
2	1	422134885831032832	@dankykaren_ 4tyc got some firme pices for $7 but if you wana be a big ballla goto angies in Chinatown sick ass pices nd bubblers haha
3	1	425180107108384768	@PresshDestiny jajajjaj ay precious!!!! Levantate tremprano mujer
2	1	432634822465294336	@sflowerssss lmao que suerte xD , she liked all your pics too ?
1	1	432750295643205632	@Jona_Boy13 aqui by mas where you picked me up last time
1	1	431877186123874304	@Milyl15 some ? Tengo 3 dozenas en el freezer lol
1	1	423170731195637761	Blink of an eye: En un abrir y cerrar de ojos (no es in an open and close the eyes :) I saw her but in the blink of an eye she was gone.
1	2	419002463232868353	And simpa was like "cochina"
1	1	298555768171544576	Have a thing for: Sentirse atraído por alguien. I have a thing for men in uniforms.
1	2	278204029467774976	That’s a bummer: (slang) Algo así como Es un fastidio. Getting stranded at the airport was a real bummer.
2	1	417823928396947457	Pero cayada gano! Hahaha
2	1	438006773677432832	@Izzy_teee lolol use the plancha #ghettoproblemz
1	1	437301726593294336	@Jona_Boy13 Las nalgas for a whole week que era hernan Dario velazquez!!
1	2	418998781867081728	Simpa se pasa de v**** I swear lmfao
1	1	439275371536457728	@LuuFive tfti in that king torta
1	2	433674361250136064	Lol just cuzs va andar de forever alone
1	1	414213488857600002	@crystal_jaimes uff girl those are old news...pense k ya savias?
1	1	429455839150092289	Y como te dije chikitin @Jona_Boy13 Mac beat aldine nomas 3 zero skunk
2	4	426207701685637120	@sanluispotoyees no seas odiosa weyyyy pinche chafaaaa lmao osea wey vete al oceano y undeteee lol
2	4	423518112428748800	@sanluispotoyees gayyyy lol jk fucking annoying I swear but mensaaaa lol
1	2	427628001560244224	@15Jocelynr omgggg dude story of my life horita that christmas break did no good haha
1	2	411337640097480704	Ese era golll...wtf -__'
1	1	416373701454479360	Kuando me enojo se me calientan las orejas idk why
1	1	425469749166751744	@YoursTrulyXena pound on a cold 40 y se te quita lol
2	1	425486475765895169	@sanluispotoyees quieres mi cockmeat sandwich? Lmfao di please otra vez hahahaha andaleee hahaha
1	1	421308829930749952	A la gma se le kemaron los buñuelos lol
1	1	339491167412551680	Hold your horses: Algo así como Para de hablar  Person 1: Can you hurry up? Person 2: Hold your horses! I’m almost ready.
1	1	437617801465851904	@ocinddy yess haha  pero que les vamos aser!
1	1	292421465624702977	@Antifas_4ever diría to, pero mira la frase completa, She leaves home to go to work at 6 am, normalmente dicen She leaves for work...
1	2	427660552890884096	Than he was like Deseguro you be pulling a lot of guys Me : no .__.
3	1	298486903513165824	Break a leg: Algo así como Buena suerte Good luck on your performance tonight, break a leg!
1	1	424463757092192256	@delatorre_yady okay pues text mehhhhh
1	1	432704260258533376	La truck De Pablo Thoe
2	1	422865252426842112	@anitaaa___ ah empezar el monday bien lol
1	1	431878454628188160	Alondra just called me to say Orita Te Llego a tu Casa con el 24
1	1	304385000718098433	Bear with me: Aguantame un momento por favor. Bear with me guys, this lesson may take a while.
1	2	415954906655109120	Damm valgo ya ni kiero decir de todo el pinche dinero ke traia last night nomas me kedan 20 pesos smh
1	1	436557265533820928	Hopefully this weekend I get some ceviche or aguachiles
2	1	426039580614078464	And when I see u siento mariposas
1	1	431888329043218433	Como Dije me Dejen oh no me Dejen Alli Tengo la window ya Esta kebrada I no Tengo dingun Problema salirme Por Alli
1	2	427848113173184512	Pero komo dicen hoes always gonna be hoes
1	1	296721439556526082	Go both ways (3): Ser homosexual. Person 1: Mary has a girlfriend. Person 2: A girlfriend? Person 1: Yes, she goes both ways.
1	1	417151033811689472	I Started wearing Eyeliner like 2 months before my quince. i dont think its to bad cause aye girls que hasta foundation y toda la  cosa usan
2	1	432794925919244288	@hellachingona hahaha wtf  badass lil story daw jijiji
2	1	422974716555456512	@crystal_jaimes haha stupid..yeah ive seen u too I know you abt that life!!!! :D tas loka tu
4	1	422847473485221888	@sanluispotoyees eske Mi Troca es mi bebe!!! that's my girl, sin ella no'stoy agusto! She completes me! She's My All & no es celosa jeje;D
1	2	299583601782181890	Hectic: Ajetreado. The week before the trip was hectic and exhausting.
1	3	435329170403381248	@msandoval_98 i sat for the last hour por pendeja! Lol but it was good for my ankle ya no la aguantava! Ever since i broke it no aguanto!
1	1	425770489210875904	@sanluispotoyees pero ya mas en la noche like at 8 or 9
1	1	302173900589125633	Chick flick: Para chicas. My boyfriend won’t watch the movie with me because he says it’s a chick flick.
1	3	436347203003498496	She used to hate barbacoa but it was just cuzs she didn't knew how to eat it the right way ha
2	1	416448976632557569	Now that ima be living closer calls for more time out con las girls :D #yay
3	2	412356217755824128	@Loco_Saucedo no se...havent had the chance, you should go tho its pretty! But it gets old too
1	1	309789287019319296	Grab a bite to eat: Comer algo ligero Want to grab a bite to eat before work?
1	1	439960871498821632	“@HighSchool_Anon: "Where the theater teacher was actually in a porno." - Bravo High School”@_itskayyyyy
2	3	435973720046190592	@Milyl15 las que me llaman feo lmao  , mexicanas of course !! The sexiest people lolol #nuestrabellaslatina
1	1	437719360791007232	If the connect tells you 10 min and he is on time .... It's the cops !! #tencuidado
1	3	298638452751212546	Con el video de la semana, espero  no haberlos asustado, no era mi intensión :( sorry about that. I hope it helps though
2	2	425483259078639616	@sanluispotoyees lmfao Pendejaaaaa jajaja tas bien cresta guacha jija de tu maaa lol that's why ur failing english lee bien bae jajajaja
2	1	421710457334804480	@erikaamandaaa jaja then get off twitter!! :p
1	3	355467375354724352	Mark my words: Recuerda mis palabras. This economy is going to suffer, you mark my words.
1	1	422742584100790272	Time for class #ponedomelisto
1	1	418079901602697216	@arianaesierra i saw a guy order a salad xque no queria engordar , nd his girl a big ass 6 dollar burger from carlsjr!! ,#noposstacabron
1	1	430502436667539456	@ivonii_ que vas a estudiar ? Hacer tortillas a mano lmao ?
1	1	430219500709879808	Eeeesteeee guey!! just called me to tell me "comimos conejos y aguilas "
1	2	416018530207682560	@EzKarla nombre ya mero ptras a la skool smh
2	2	414515292984049664	I fricken love my tias!! But just sometimes they get on my fucking nerves!!
1	1	437647071219154944	Been wanting to hit bunch a lunch desde cuando
2	1	432426276649828352	@Milyl15 lmao I killed my night time bowl already cx the kush gunna put me out rn #grifomelarifo
1	2	428586950522458112	She can do better. Podría conseguirse otro mejor. Person 1: Do you like Alicia’s boyfriend? Person 2: hmmm he can do better.
2	1	437317457020059648	Dicen que Los borrachos Siempre Dicen la Verda (;
1	1	432700496676024320	She made me clean la Casa
1	1	423371780242173952	ima knck out hopefully chubbs does the paro
1	1	431277862922895360	My dad owns an Hacienda Aya En Mexico
1	2	411348480620126208	Im exhausted..its been a really long day! A dormir.
1	2	403645727684820992	Be careful what you wish forTen cuidado con lo que deseasI know u want her gone, but be careful what u wish for cause she may never return
3	1	350614836738134019	I'm so (24) of you (24: orgullosa)
1	3	426599020048302080	@JRO_TRILL lol I couldn't find parking and then it started to rain so I was like fuck it im going home  jaja
2	1	433100895719403520	Dime tu si quisieras andar conmigooo cuentame si quisieras andar conmigo shikititaaa;) pero dime pues!! Lol
2	1	430127354866708481	My manager is gay lol so ya somos amiguis xD
1	1	426708971571777536	Aver que nos trai dios alrato
1	1	431441721981804545	Get back on your feet: Algo así como Recuperarse I will go back to work as soon as I get back on my feet
1	1	423133080056893440	Kuzs I mean nomas tengo like 1 month single
2	1	435094000995799042	@_itskayyyyy lmao I guess the icebreaker was effective if you keep reminiscing about it lol #noqueno
1	3	291243800834224129	Scary: Que da miedo. The movie was so scary that I wasn’t able to fall asleep that night.
1	1	439148463494660096	Tengo hungry mhm
1	1	293583119112605697	@alfonsodiazu diferentes formas de preguntar lo mismo, pero la estructura gramatical debe ser como la escribí, ...
1	1	432787763931271168	Pantufla gang el
1	1	352914421602979841	Fight my way out: Luchar contra el camino. My mom taught me how to fight my way out of poverty.
2	2	323857365466222592	Bitter-Sweet: Dulce y amargo (agridulce). It was a bitter-sweet moment when my daughter moved out for college.
3	1	304333849062678528	Well put: Bien dicho. Well put Kassandra, that was a very good point.
1	1	281800411348869120	Vacuum: Aspiradora, en clases de inglés aprendí que era Vacumm cleaner, nunca escucho a nadie decirle así, solo vacuum.
1	3	422877028254109696	For now on u don't count y voy aserle komo nunka te conoci
1	1	293374620600512512	What went down: Lo que pasó/sucedió. I had to tell her the crazy story of what went down last night.
2	1	434543522767585282	@banana_valeriaa ommgggg yesss hasta que se nos hace vernos! Y no nomas una si no muchas lol!!
3	1	440383214410932224	No falta el entretenimiento...sin duda I cant complain, life is good :D
1	3	428033391850569728	@chelita1123 @princessstacy_ Fuck You Pues no Te Voy a Decir Cuando Lo Aga ya Nomas vas a Ver Cuando diga Campeon & Diana are now friends
1	1	423890479374032896	Have it down: Saber algo muy bien Keep practicing until you have it down.
2	2	436766970940121088	@Yaritzaa__ I just came back from the gym and I'm tired as shit  , ima shower eat some enfrijoladas y a dormir lol
1	1	437271990563377153	@_itskayyyyy de repente vas a ver que todos se van a levantar lol
1	2	424583236568633344	Ughhh having to get ready y sin ganas
1	3	420999006341586948	Dont call me "Boo" , Bae" or any of that fuck shit if I'm not yours. My name works just fine" #amen
1	1	437316441432268800	El hotel miramar is going to get some serious business after this
1	2	438894655262834688	@Nathaliaa_Bitch ha ratchet as N xD parece u al revvez
1	2	284045520790503424	Don't baby me: No me trates como un bebé Mom, I’m 35, please don’t baby me.
1	1	432389025307971584	@VHC95 baja tus pies !!! #notypeofmanners
2	3	424053927626018816	He always responds like that -.- this morning i tld him i had a dream tht i was gonna die y me dijo "why did you wake up?!" Lil bitch :P
1	1	431463956238970880	@arelyyy_090812 freeze? Tengo raisin nutz
1	1	431874500796223489	Or mejor I go to my brothers house
1	1	314036664156708864	He’s up to something: Se trae algo entre manos He’s been acting strange lately, I know he’s up to something.
1	1	437447710677807104	@Izzy_teee lol why it's tecate or ?? Modelos are we're is at lol
1	1	311228392672468993	Right then and there: Inmediatamente He expects me to know the answer right then and there.
1	1	308590184545529856	Compared to: No es compared with Gas prices are high compared to how they used to be.
1	1	427991871642542080	Today in 3rd period >  yo aka la model in competition
1	1	420015646475169792	@xobrieee_ eso si sea notadoo lol #alonewithyourthoughts
1	1	431633844282736641	@chelita1123 @princessstacy_  and you act like I care ? /.- Andale  will go out to eat after !!!
1	1	433633566694465536	Catch me at pescuesos subiendo el avion #grifomelarifo
1	3	416008704626937856	@EzKarla en el metro fuck it lol
1	1	301385493541695490	Stay home mom: Una forma familiar de decir Ama de Casa. Ever since Evan was born, she became a stay at home mom.
1	1	433642396434173953	Carried away. Dejarse llevar I got carried away playing video games.
1	2	433280281043161089	Monkeying around. Hacer travesuras. Quit monkeying around. You're gonna break something
2	1	322144333220417537	@EliZaIBQ Please pay attention. Can I get your attention please? 1 presta atencion. 2. Puedo tener tu atencion :)
1	1	422871245885960192	De tekila si pero de los otros no lol
1	1	428024506079129600	@mlupita08 haha asi esta mi sister se enoja y luego alrato shes like "me prestas tus heels" lop
1	2	429278156227227648	Nohemi was all panikiada and shit too cuzs she thought it was her sis
1	1	415983909940101120	need to go pick up my car from tia almas house right now since my drunk ass couldnt drive last night lol
1	1	414062959824879616	@Patty__Vel yea y luego mas que ya maneja la patty lol
2	1	438901634878672896	Nobody can make gabby laugh like I do  asta parece mongolita lmao
2	2	419604645745414144	@Guera_Unica no te cres lol im just bored :P osea estoy quierendo hablar con alguen lol
2	1	435653418925846529	@Jona_Boy13 tarde pero sin sueño!.. only a week late no pasa nada jiji
1	1	433092798854623232	Las D @elguerooficial ahh shiet! esas son pa pistiar y chillar bien machin haha jk pero ese guero si k tiene maña pa poner a uno sentimental
1	2	298843574206881792	Drop it: Pedirle a alguien que pare de  hacer algo (molesto) Hey you guys, just drop it. I don’t want to hear any more arguing.
2	2	414677073832079360	I know I might sound bipolar as fuck but i find it funny how he slept on the couch because he knows mommas gonna bitch lmaooo
1	4	417919373597503488	Arreglar cosas?! Fuck tht shit me canse de siempre rogar te! Ahi tu y tu consencia!
1	1	295939663468838912	He estado escuchando MUCHAS películas británicas y noto q algunas veces t al final como en pet también es lo q yo llamo t muda... next
1	2	426850606842523649	@stahrlove nets que no aguantas lol it doesn't mean shit
1	3	318792411142815745	Belated: Felicitaciones después de la fecha: Do you have belated birthday cards? I forgot my wife's birthday and she is very mad at me.
3	1	308703727219523584	Put together: Luce bien She’s always very well put together with her clothes ironed and her hair done.
1	1	419684236010868736	@BbyMonsterR22 not a lot of guys dance tho aun que le gustan la banda
1	2	415792017243779072	Pero shit happens
1	1	347096754367385600	Spitting image: El vivo retrato. You are a spitting image of your father.
1	1	319205464602730496	vocabulario más fácil, pero...qué es fácil? lo q se nos parece al español o lo que un niño de 5 años sabe? "I get it" es fácil para un niño+
1	1	421816874242813952	A dar la vuelta kon los hommies
1	1	319517025485606914	Deal with it: Lidiar.  that is a big problme, iIt would take a strong man to deal with it
1	2	430835077946146816	My dad calls my friends "flor, luz" and all that shit
1	1	436408687737856000	@Milyl15 cuz idk how to dance bachata lolol
1	2	297068098073272321	Hold down a job: Algo así como mantener un trabajo. Shelly is constantly getting fired, she can’t hold down a job.
2	1	424430095885824000	@Elmagnet_21 lmaoo okay se lo platico tmrrw! Goodnight y que sueñe con migo lol jk jk.
1	1	418174020979150848	@GMGA__ when it gets dark nd my cuz comes from ontas , ill hit you up I still gotta get ready
